Date,Open,High,Low,Close,Adj Close,Volume
"Oct 27, 2010",3652.20,3667.02,3602.13,3624.48,3624.34,51160600.00
"Oct 26, 2010",3643.12,3661.21,3638.07,3654.11,3653.97,53657000.00
"Oct 25, 2010",3598.22,3644.73,3598.22,3643.50,3643.36,51321400.00
"Oct 22, 2010",3588.76,3605.22,3582.82,3597.76,3597.62,51559900.00
"Oct 21, 2010",3579.16,3610.57,3579.16,3588.02,3587.88,68012400.00
"Oct 20, 2010",3592.51,3592.51,3537.10,3578.96,3578.82,82157600.00
"Oct 19, 2010",3567.42,3599.83,3567.42,3592.80,3592.66,64020700.00
"Oct 18, 2010",3596.85,3596.85,3557.28,3566.93,3566.79,49795600.00
"Oct 15, 2010",3619.48,3619.48,3584.80,3597.04,3596.90,50094300.00
"Oct 14, 2010",3612.18,3645.62,3603.01,3618.49,3618.35,66365500.00
"Oct 13, 2010",3549.48,3611.99,3547.99,3611.99,3611.85,85224100.00
"Oct 12, 2010",3548.95,3565.42,3535.79,3547.26,3547.12,64487400.00
"Oct 11, 2010",3547.73,3575.25,3536.52,3548.76,3548.62,54496100.00
"Oct 8, 2010",3585.91,3585.91,3532.02,3546.96,3546.83,54248000.00
"Oct 7, 2010",3603.51,3605.54,3540.62,3586.20,3586.06,64812100.00
"Oct 6, 2010",3592.09,3630.40,3582.26,3603.41,3603.27,81232300.00
"Oct 5, 2010",3569.60,3592.10,3553.10,3591.71,3591.57,68355200.00
"Oct 4, 2010",3547.32,3594.38,3547.32,3569.51,3569.37,56368500.00
"Oct 1, 2010",3501.21,3550.04,3501.21,3547.12,3546.99,50247800.00
"Sep 30, 2010",3495.77,3514.78,3487.72,3501.31,3501.17,55774300.00
"Sep 29, 2010",3473.30,3513.37,3473.30,3495.47,3495.34,61190500.00
"Sep 28, 2010",3468.24,3524.33,3455.51,3472.72,3472.58,61810900.00
"Sep 27, 2010",3397.83,3472.04,3397.83,3468.05,3467.91,60521200.00
"Sep 24, 2010",3338.72,3400.57,3331.87,3397.64,3397.50,49811300.00
"Sep 23, 2010",3343.84,3351.40,3313.32,3337.21,3337.08,75105000.00
"Sep 22, 2010",3365.14,3380.21,3332.28,3343.35,3343.22,112246400.00
"Sep 21, 2010",3371.48,3405.86,3342.21,3365.05,3364.92,100983500.00
"Sep 20, 2010",3384.57,3392.07,3344.91,3370.99,3370.86,102815200.00
"Sep 17, 2010",3341.45,3390.57,3341.45,3384.66,3384.53,92721600.00
"Sep 16, 2010",3357.14,3358.13,3317.80,3341.64,3341.51,50943400.00
"Sep 15, 2010",3232.09,3360.06,3232.09,3357.04,3356.91,46833300.00
"Sep 7, 2010",3217.55,3239.46,3214.21,3230.90,3230.77,36835100.00
"Sep 6, 2010",3164.48,3217.38,3164.48,3217.16,3217.03,28435500.00
"Sep 3, 2010",3122.26,3164.37,3122.26,3164.29,3164.16,36230200.00
"Sep 2, 2010",3135.72,3159.73,3105.82,3122.16,3122.04,40055000.00
"Sep 1, 2010",3081.50,3135.55,3081.50,3135.33,3135.20,38262900.00
"Aug 31, 2010",3098.78,3099.76,3058.06,3081.89,3081.77,35991000.00
"Aug 30, 2010",3105.23,3138.50,3089.65,3099.57,3099.45,38236500.00
"Aug 27, 2010",3145.05,3145.05,3089.70,3104.74,3104.62,48185900.00
"Aug 26, 2010",3138.53,3150.17,3128.88,3145.15,3145.02,69423400.00
"Aug 25, 2010",3114.75,3140.17,3102.52,3138.92,3138.80,65868600.00
"Aug 24, 2010",3128.45,3145.12,3099.93,3114.95,3114.83,49021600.00
"Aug 23, 2010",3117.44,3129.67,3107.77,3128.74,3128.62,55150900.00
"Aug 20, 2010",3103.38,3118.66,3084.10,3117.73,3117.61,44632400.00
"Aug 19, 2010",3072.49,3118.38,3072.49,3105.36,3105.24,57274200.00
"Aug 18, 2010",3053.37,3072.84,3045.23,3072.10,3071.98,35134300.00
"Aug 16, 2010",3052.92,3059.05,3032.44,3052.61,3052.49,26005500.00
"Aug 13, 2010",3025.75,3053.58,3025.75,3053.02,3052.90,22483700.00
"Aug 12, 2010",3034.25,3034.25,2993.78,3025.65,3025.54,25851700.00
"Aug 11, 2010",3054.65,3061.89,3022.51,3035.33,3035.21,28779900.00
"Aug 10, 2010",3082.10,3083.30,3047.23,3057.17,3057.05,23919300.00
"Aug 9, 2010",3057.56,3082.79,3056.18,3082.61,3082.49,24487600.00
"Aug 6, 2010",3045.44,3062.69,3031.44,3060.60,3060.48,27844700.00
"Aug 5, 2010",2983.85,3046.88,2983.85,3044.95,3044.83,35892100.00
"Aug 4, 2010",2973.86,3001.13,2959.76,2983.26,2983.14,30313800.00
"Aug 3, 2010",3059.38,3084.18,2965.57,2973.67,2973.55,43158300.00
"Aug 2, 2010",3070.29,3083.87,3048.60,3058.99,3058.87,29613000.00
"Jul 30, 2010",3096.73,3104.09,3054.11,3069.29,3069.17,33560600.00
"Jul 29, 2010",3057.98,3097.20,3056.68,3096.83,3096.71,45659200.00
"Jul 28, 2010",3041.59,3064.80,3041.59,3057.49,3057.37,39927800.00
"Jul 27, 2010",3023.10,3061.64,3023.10,3041.69,3041.57,38118200.00
"Jul 26, 2010",3042.13,3062.96,3014.56,3023.71,3023.59,41815100.00
"Jul 23, 2010",3010.32,3051.37,3010.32,3042.03,3041.91,51153000.00
"Jul 22, 2010",3013.71,3019.02,2997.31,3009.93,3009.82,42180100.00
"Jul 21, 2010",2995.75,3014.49,2994.22,3013.41,3013.29,50624800.00
"Jul 20, 2010",2975.88,2995.45,2970.81,2995.45,2995.33,42827800.00
"Jul 19, 2010",2992.17,2992.17,2948.04,2975.58,2975.47,29147800.00
"Jul 16, 2010",2980.49,2992.46,2972.28,2992.46,2992.34,43437600.00
"Jul 15, 2010",2980.07,2987.05,2956.90,2980.61,2980.49,45256300.00
"Jul 14, 2010",2961.72,2994.60,2961.72,2981.07,2980.95,39458200.00
"Jul 13, 2010",2957.80,2978.52,2946.42,2961.52,2961.41,27671900.00
"Jul 12, 2010",2942.14,2972.57,2940.61,2958.80,2958.69,34634600.00
"Jul 9, 2010",2916.21,2943.97,2909.68,2943.91,2943.79,42852300.00
"Jul 8, 2010",2902.64,2936.27,2902.64,2915.92,2915.80,41989100.00
"Jul 7, 2010",2910.54,2913.85,2890.30,2902.05,2901.94,20540500.00
"Jul 6, 2010",2877.41,2912.09,2864.76,2910.66,2910.54,24580200.00
"Jul 5, 2010",2871.96,2885.36,2869.08,2877.31,2877.20,22568500.00
"Jul 2, 2010",2874.85,2891.20,2861.24,2871.56,2871.45,24510400.00
"Jul 1, 2010",2912.89,2912.89,2860.92,2874.26,2874.15,38617700.00
"Jun 30, 2010",2892.59,2918.07,2844.46,2913.69,2913.58,24859700.00
"Jun 29, 2010",2955.84,2960.82,2872.43,2893.38,2893.27,27437700.00
"Jun 28, 2010",2947.23,2975.91,2945.23,2955.74,2955.63,29699400.00
"Jun 25, 2010",2913.81,2949.43,2904.40,2947.03,2946.92,25184500.00
"Jun 24, 2010",2924.90,2946.55,2908.36,2914.10,2913.99,40566000.00
"Jun 23, 2010",2933.91,2933.91,2899.28,2924.80,2924.69,45910300.00
"Jun 22, 2010",2940.91,2956.82,2921.31,2934.60,2934.48,34480600.00
"Jun 21, 2010",2929.10,2981.29,2926.09,2941.91,2941.80,54836200.00
"Jun 18, 2010",2891.31,2932.07,2891.31,2929.60,2929.49,63241400.00
"Jun 17, 2010",2856.38,2897.62,2856.38,2891.11,2890.10,49582800.00
"Jun 16, 2010",2830.68,2877.86,2830.68,2858.67,2858.56,37776100.00
"Jun 15, 2010",2827.04,2850.04,2824.39,2830.18,2830.07,37229900.00
"Jun 14, 2010",2802.11,2826.97,2802.11,2826.85,2826.74,24995300.00
"Jun 11, 2010",2771.49,2817.42,2771.49,2801.91,2801.80,30751100.00
"Jun 10, 2010",2786.20,2792.53,2758.17,2770.80,2770.69,34594200.00
"Jun 9, 2010",2779.79,2794.19,2765.36,2785.80,2785.69,40994900.00
"Jun 8, 2010",2750.36,2781.36,2750.36,2779.99,2779.88,43080100.00
"Jun 7, 2010",2820.89,2820.89,2698.29,2750.24,2750.14,39668300.00
"Jun 4, 2010",2810.89,2823.87,2791.47,2823.26,2823.15,49708300.00
"Jun 3, 2010",2734.18,2811.84,2734.18,2810.99,2810.88,63368500.00
"Jun 2, 2010",2725.02,2771.29,2721.20,2733.69,2733.58,59242600.00
"Jun 1, 2010",2796.67,2796.67,2724.12,2724.62,2724.52,55000000.00
"May 31, 2010",2714.33,2799.46,2714.33,2796.97,2796.86,56586900.00
"May 27, 2010",2696.29,2732.07,2618.29,2713.93,2713.83,100495800.00
"May 26, 2010",2514.92,2701.10,2514.92,2696.79,2696.69,96599900.00
"May 25, 2010",2609.03,2609.03,2502.06,2514.13,2514.03,71613600.00
"May 24, 2010",2623.73,2672.87,2600.86,2609.62,2609.52,54224200.00
"May 21, 2010",2692.68,2692.68,2584.98,2623.23,2623.13,41668500.00
"May 20, 2010",2730.30,2763.89,2660.13,2694.26,2694.15,49228600.00
"May 19, 2010",2833.70,2833.70,2721.74,2729.49,2729.39,47880900.00
"May 18, 2010",2820.49,2837.57,2818.85,2834.20,2834.09,31953300.00
"May 17, 2010",2857.10,2857.10,2780.40,2819.48,2819.37,26022700.00
"May 14, 2010",2847.14,2869.50,2843.86,2858.40,2858.28,27961400.00
"May 12, 2010",2812.10,2849.09,2812.10,2847.63,2847.52,27651200.00
"May 11, 2010",2850.83,2865.49,2808.58,2812.90,2812.79,50915600.00
"May 10, 2010",2739.94,2860.06,2739.94,2850.44,2850.33,57259100.00
"May 7, 2010",2808.75,2808.75,2705.22,2739.34,2739.24,35710700.00
"May 6, 2010",2846.05,2846.05,2748.69,2810.63,2810.52,49674100.00
"May 5, 2010",2958.53,2958.53,2834.97,2846.25,2846.14,64284400.00
"May 4, 2010",2961.30,2996.43,2946.43,2959.02,2958.91,39115500.00
"May 3, 2010",2971.76,2982.37,2950.44,2960.91,2960.79,40869300.00
"Apr 30, 2010",2927.27,2972.93,2927.27,2971.26,2971.15,52354600.00
"Apr 29, 2010",2903.53,2927.97,2903.53,2926.87,2926.76,61415100.00
"Apr 28, 2010",2939.01,2939.01,2875.68,2903.33,2903.22,51624300.00
"Apr 27, 2010",2943.69,2944.45,2930.43,2939.31,2939.19,42008700.00
"Apr 26, 2010",2924.94,2954.84,2924.94,2944.72,2944.60,40750000.00
"Apr 23, 2010",2926.14,2926.40,2907.04,2924.74,2924.63,38537700.00
"Apr 22, 2010",2912.74,2927.40,2883.02,2926.54,2926.43,50073500.00
"Apr 21, 2010",2891.48,2916.56,2891.48,2912.84,2912.72,65446100.00
"Apr 20, 2010",2840.64,2892.63,2840.64,2891.28,2891.17,40735900.00
"Apr 19, 2010",2877.98,2877.98,2811.80,2840.44,2840.32,37623100.00
"Apr 16, 2010",2900.84,2903.29,2860.94,2878.68,2878.57,36312000.00
"Apr 15, 2010",2885.13,2913.73,2885.13,2900.54,2900.43,57186200.00
"Apr 14, 2010",2884.91,2897.34,2875.26,2885.02,2884.91,50442600.00
"Apr 13, 2010",2881.04,2884.96,2856.26,2884.71,2884.60,49876500.00
"Apr 12, 2010",2845.62,2882.72,2845.62,2881.34,2881.23,50485000.00
"Apr 9, 2010",2850.64,2870.98,2833.25,2845.02,2844.91,42393300.00
"Apr 8, 2010",2898.19,2898.19,2837.41,2850.84,2850.73,51323800.00
"Apr 7, 2010",2881.38,2916.12,2881.38,2898.59,2898.48,65778000.00
"Apr 6, 2010",2888.82,2911.47,2871.76,2880.98,2880.87,84458100.00
"Apr 5, 2010",2831.04,2890.19,2831.04,2887.26,2887.14,44192300.00
"Apr 1, 2010",2777.71,2834.25,2777.71,2830.01,2829.90,42051100.00
"Mar 31, 2010",2798.69,2809.48,2758.27,2777.31,2777.20,41736300.00
"Mar 30, 2010",2795.19,2818.95,2787.51,2798.28,2798.17,41374000.00
"Mar 29, 2010",2813.50,2813.81,2780.44,2794.78,2794.67,46152900.00
"Mar 26, 2010",2799.26,2813.09,2792.37,2813.09,2812.98,40138200.00
"Mar 25, 2010",2773.31,2814.87,2760.21,2799.16,2799.05,42022300.00
"Mar 24, 2010",2721.17,2774.86,2721.17,2774.86,2774.75,33240000.00
"Mar 23, 2010",2702.61,2746.15,2702.61,2720.87,2720.77,27466700.00
"Mar 22, 2010",2742.68,2742.68,2698.27,2702.41,2702.31,34251000.00
"Mar 19, 2010",2738.81,2758.14,2725.66,2742.98,2742.88,38764300.00
"Mar 18, 2010",2756.47,2779.37,2718.32,2737.25,2737.15,60311400.00
"Mar 17, 2010",2669.42,2756.27,2669.42,2756.27,2756.16,65719300.00
"Mar 15, 2010",2666.42,2683.12,2658.56,2669.62,2669.51,29518100.00
"Mar 12, 2010",2676.12,2686.25,2661.07,2666.52,2666.42,52724000.00
"Mar 11, 2010",2670.13,2687.13,2661.94,2676.53,2676.43,40847100.00
"Mar 10, 2010",2656.87,2676.28,2652.86,2670.23,2670.12,30181300.00
"Mar 9, 2010",2626.26,2657.39,2624.12,2657.18,2657.07,30408700.00
"Mar 8, 2010",2578.98,2627.71,2578.98,2626.46,2626.36,29813600.00
"Mar 5, 2010",2566.06,2583.10,2566.06,2578.78,2578.68,25418300.00
"Mar 4, 2010",2566.10,2579.54,2557.38,2565.66,2565.56,24987400.00
"Mar 3, 2010",2577.01,2585.84,2552.86,2567.10,2566.10,34245400.00
"Mar 2, 2010",2554.48,2577.10,2554.48,2576.60,2576.50,25350600.00
"Mar 1, 2010",2548.84,2565.45,2545.90,2554.68,2554.58,18985100.00
"Feb 25, 2010",2579.32,2583.17,2536.10,2549.04,2548.94,23650800.00
"Feb 24, 2010",2582.43,2582.43,2555.48,2579.43,2579.33,40083200.00
"Feb 23, 2010",2564.17,2583.71,2538.04,2583.66,2583.56,32655900.00
"Feb 22, 2010",2554.79,2574.98,2553.82,2564.27,2564.17,19028500.00
"Feb 19, 2010",2559.94,2559.94,2527.76,2554.39,2554.29,21925400.00
"Feb 18, 2010",2581.45,2581.45,2550.54,2560.04,2559.94,26304700.00
"Feb 17, 2010",2558.62,2581.61,2558.62,2581.35,2581.25,35680400.00
"Feb 16, 2010",2517.67,2558.67,2516.35,2558.51,2558.42,22302000.00
"Feb 15, 2010",2533.74,2533.74,2510.97,2517.47,2517.37,16743700.00
"Feb 12, 2010",2508.16,2536.58,2501.10,2534.15,2534.05,35308600.00
"Feb 11, 2010",2483.65,2508.27,2468.86,2507.76,2507.66,40917000.00
"Feb 10, 2010",2490.30,2511.75,2474.41,2483.45,2483.35,26501600.00
"Feb 9, 2010",2474.76,2490.12,2439.92,2489.50,2489.40,32704700.00
"Feb 8, 2010",2518.62,2518.62,2431.85,2475.58,2475.49,36850700.00
"Feb 5, 2010",2592.42,2592.42,2506.90,2518.99,2518.89,34842900.00
"Feb 4, 2010",2604.76,2610.38,2589.06,2593.23,2593.13,38026400.00
"Feb 3, 2010",2580.67,2606.29,2580.67,2604.56,2604.46,38272000.00
"Feb 2, 2010",2588.27,2613.68,2574.12,2580.26,2580.16,30633100.00
"Feb 1, 2010",2610.60,2610.60,2571.77,2587.56,2587.46,32319600.00
"Jan 29, 2010",2619.27,2619.27,2569.28,2610.81,2610.70,21712000.00
"Jan 28, 2010",2565.39,2619.99,2565.39,2619.57,2619.47,33551500.00
"Jan 27, 2010",2577.92,2594.26,2554.89,2564.56,2564.46,26010100.00
"Jan 26, 2010",2597.36,2608.75,2568.96,2578.43,2578.32,42143000.00
"Jan 25, 2010",2609.74,2609.74,2575.97,2597.87,2597.77,33669400.00
"Jan 22, 2010",2636.97,2636.97,2580.18,2610.35,2610.25,36693100.00
"Jan 21, 2010",2664.67,2664.67,2621.37,2638.39,2638.29,32438400.00
"Jan 20, 2010",2666.59,2689.78,2655.01,2667.28,2667.17,36995600.00
"Jan 19, 2010",2642.36,2666.58,2640.19,2666.08,2665.98,32768000.00
"Jan 18, 2010",2645.45,2648.93,2629.92,2642.56,2642.46,30861500.00
"Jan 15, 2010",2646.76,2655.82,2638.37,2647.10,2646.10,47643800.00
"Jan 14, 2010",2633.59,2661.94,2633.59,2645.19,2645.09,53126200.00
"Jan 13, 2010",2657.91,2657.91,2623.47,2632.88,2632.78,42685500.00
"Jan 12, 2010",2632.32,2659.99,2623.78,2659.56,2659.46,57497400.00
"Jan 11, 2010",2615.62,2649.21,2615.62,2632.21,2632.11,52891200.00
"Jan 8, 2010",2586.80,2614.55,2583.86,2614.38,2614.28,73723500.00
"Jan 7, 2010",2603.51,2611.61,2570.28,2586.91,2586.80,45510800.00
"Jan 6, 2010",2605.49,2622.13,2587.72,2603.31,2603.21,51569100.00
"Jan 5, 2010",2575.63,2606.08,2575.63,2605.29,2605.19,57043800.00
"Jan 4, 2010",2533.96,2576.07,2532.91,2575.42,2575.32,18339300.00
"Dec 30, 2009",2520.31,2534.37,2519.02,2534.37,2534.27,19863800.00
"Dec 29, 2009",2511.27,2520.87,2504.88,2518.10,2518.91,22126900.00
"Dec 28, 2009",2475.10,2512.23,2475.10,2509.70,2509.60,23690700.00
"Dec 23, 2009",2467.85,2476.58,2456.22,2474.89,2474.80,19329500.00
"Dec 22, 2009",2432.23,2468.80,2432.23,2467.65,2467.55,23427100.00
"Dec 21, 2009",2508.97,2509.39,2415.36,2431.40,2431.30,28538900.00
"Dec 17, 2009",2522.66,2542.51,2505.98,2509.59,2509.49,33943100.00
"Dec 16, 2009",2495.06,2523.20,2482.45,2522.55,2522.46,39611600.00
"Dec 15, 2009",2505.60,2510.30,2481.71,2494.75,2494.65,35730600.00
"Dec 14, 2009",2519.31,2519.31,2492.46,2506.40,2506.30,33305700.00
"Dec 11, 2009",2485.83,2519.11,2485.83,2519.11,2519.01,30695100.00
"Dec 10, 2009",2481.51,2492.32,2476.58,2486.45,2486.35,28097200.00
"Dec 9, 2009",2483.80,2485.85,2462.89,2481.31,2481.21,31146300.00
"Dec 8, 2009",2484.29,2497.52,2470.25,2483.90,2483.81,29448800.00
"Dec 7, 2009",2511.97,2516.19,2478.59,2483.77,2483.67,27993700.00
"Dec 4, 2009",2499.63,2512.67,2484.91,2511.55,2511.46,35972300.00
"Dec 3, 2009",2471.16,2502.56,2471.16,2500.05,2499.95,51255500.00
"Dec 2, 2009",2452.93,2481.89,2452.93,2471.57,2471.48,46908700.00
"Dec 1, 2009",2416.05,2452.51,2413.01,2452.51,2452.42,38557000.00
"Nov 30, 2009",2393.43,2430.26,2370.54,2415.85,2415.75,44583400.00
"Nov 26, 2009",2459.95,2462.33,2386.74,2393.53,2393.44,59444700.00
"Nov 25, 2009",2471.10,2482.30,2458.75,2461.54,2461.44,43851800.00
"Nov 24, 2009",2481.53,2491.87,2455.33,2471.89,2471.80,48187200.00
"Nov 23, 2009",2487.79,2494.83,2467.51,2481.43,2481.33,68133900.00
"Nov 20, 2009",2468.27,2490.30,2458.64,2487.37,2487.28,71220800.00
"Nov 19, 2009",2483.93,2491.49,2458.29,2468.80,2468.70,85414400.00
"Nov 18, 2009",2473.70,2487.62,2451.72,2484.24,2484.14,72965300.00
"Nov 17, 2009",2468.10,2487.02,2461.29,2473.80,2473.70,62929100.00
"Nov 16, 2009",2427.32,2471.72,2427.32,2468.69,2468.59,56451600.00
"Nov 13, 2009",2420.08,2431.24,2408.63,2426.81,2426.72,24031400.00
"Nov 12, 2009",2405.14,2434.02,2405.14,2420.29,2420.20,56016000.00
"Nov 11, 2009",2382.59,2414.92,2380.28,2403.89,2403.80,56048400.00
"Nov 10, 2009",2406.75,2432.34,2372.05,2381.97,2381.87,35982800.00
"Nov 9, 2009",2395.42,2406.93,2380.50,2406.44,2406.35,22752200.00
"Nov 6, 2009",2367.64,2403.28,2367.64,2395.12,2395.02,28907200.00
"Nov 5, 2009",2371.66,2376.27,2355.45,2367.22,2367.13,29964800.00
"Nov 4, 2009",2334.95,2371.91,2334.95,2371.87,2371.77,40847400.00
"Nov 3, 2009",2371.96,2386.19,2328.46,2334.12,2334.03,36653900.00
"Nov 2, 2009",2365.66,2373.21,2294.57,2371.65,2371.56,44188600.00
"Oct 30, 2009",2345.07,2402.43,2345.07,2367.71,2367.62,53125700.00
"Oct 29, 2009",2354.71,2354.71,2235.40,2344.04,2343.95,69174700.00
"Oct 28, 2009",2424.42,2426.79,2336.81,2355.32,2355.23,50067700.00
"Oct 27, 2009",2466.89,2466.89,2417.48,2425.21,2425.12,43203300.00
"Oct 26, 2009",2468.49,2475.92,2456.43,2467.72,2467.63,34390100.00
"Oct 23, 2009",2433.50,2469.15,2429.57,2467.96,2467.86,44629900.00
"Oct 22, 2009",2476.39,2476.82,2421.52,2433.19,2433.10,37684400.00
"Oct 21, 2009",2501.40,2501.40,2462.04,2476.81,2476.71,34398400.00
"Oct 20, 2009",2521.35,2531.80,2493.79,2502.23,2502.13,29689900.00
"Oct 19, 2009",2515.51,2521.57,2497.33,2520.93,2520.84,17850400.00
"Oct 16, 2009",2515.60,2520.90,2501.80,2515.82,2515.72,18770800.00
"Oct 15, 2009",2512.35,2537.65,2506.05,2515.39,2515.30,40175800.00
"Oct 14, 2009",2472.31,2512.14,2472.31,2511.73,2511.63,35627100.00
"Oct 13, 2009",2457.11,2486.14,2456.99,2471.10,2471.91,29180100.00
"Oct 12, 2009",2474.83,2480.77,2446.48,2456.70,2456.60,27021400.00
"Oct 9, 2009",2484.95,2489.93,2464.62,2474.41,2474.31,27697800.00
"Oct 8, 2009",2513.83,2524.16,2472.64,2484.53,2484.43,45146400.00
"Oct 7, 2009",2528.77,2559.68,2499.43,2513.42,2513.32,61810900.00
"Oct 6, 2009",2480.84,2533.07,2480.84,2528.16,2528.06,57504000.00
"Oct 5, 2009",2479.14,2486.09,2454.05,2480.42,2480.33,60755500.00
"Oct 2, 2009",2477.57,2493.37,2433.08,2479.86,2479.76,44290200.00
"Oct 1, 2009",2467.91,2484.69,2467.65,2477.98,2477.88,27585200.00
"Sep 30, 2009",2444.26,2471.89,2435.03,2467.60,2467.51,29892400.00
"Sep 29, 2009",2398.56,2444.48,2398.56,2443.84,2443.75,30330400.00
"Sep 28, 2009",2444.39,2444.39,2394.78,2397.84,2397.74,25612800.00
"Sep 25, 2009",2468.19,2468.19,2432.45,2444.59,2444.50,18405900.00
"Sep 24, 2009",2457.30,2482.86,2454.87,2468.91,2468.82,23682000.00
"Sep 17, 2009",2440.19,2474.80,2440.19,2456.10,2456.90,52415600.00
"Sep 16, 2009",2420.32,2442.15,2420.32,2439.37,2439.27,39052000.00
"Sep 15, 2009",2382.98,2420.83,2382.98,2420.12,2420.02,43368300.00
"Sep 14, 2009",2415.12,2415.12,2377.04,2382.71,2382.62,26960800.00
"Sep 11, 2009",2412.19,2425.40,2408.42,2415.96,2415.86,48353400.00
"Sep 10, 2009",2383.76,2422.59,2383.76,2411.87,2411.78,47370300.00
"Sep 9, 2009",2371.52,2389.80,2364.66,2383.35,2383.26,35235300.00
"Sep 8, 2009",2340.71,2371.41,2333.88,2371.31,2371.22,46496200.00
"Sep 7, 2009",2323.17,2342.17,2323.17,2340.40,2340.31,37862700.00
"Sep 4, 2009",2322.57,2333.96,2316.06,2322.75,2322.66,35777000.00
"Sep 3, 2009",2286.24,2329.29,2284.94,2322.26,2322.17,57937800.00
"Sep 2, 2009",2325.89,2325.89,2272.77,2285.94,2285.85,45531200.00
"Sep 1, 2009",2341.44,2355.82,2325.48,2326.92,2326.83,38733600.00
"Aug 31, 2009",2377.46,2378.30,2333.32,2341.55,2341.46,46892000.00
"Aug 28, 2009",2356.59,2378.12,2355.98,2377.26,2377.16,44417800.00
"Aug 27, 2009",2379.68,2379.68,2338.70,2356.07,2355.98,60647500.00
"Aug 26, 2009",2379.81,2387.39,2366.29,2380.10,2379.10,67409500.00
"Aug 25, 2009",2375.68,2382.42,2351.87,2380.53,2380.44,46761700.00
"Aug 24, 2009",2335.76,2379.92,2335.76,2375.88,2375.79,47202900.00
"Aug 21, 2009",2328.44,2346.84,2313.78,2333.91,2333.82,34067400.00
"Aug 20, 2009",2279.21,2330.71,2279.21,2328.65,2328.56,59075300.00
"Aug 19, 2009",2337.20,2351.19,2271.22,2277.76,2277.67,75703500.00
"Aug 18, 2009",2384.81,2384.81,2296.97,2336.10,2336.91,81370900.00
"Aug 14, 2009",2397.64,2411.91,2370.10,2386.87,2386.78,61176100.00
"Aug 13, 2009",2347.99,2408.89,2347.99,2396.50,2396.41,110095100.00
"Aug 12, 2009",2399.18,2399.18,2326.82,2347.37,2347.28,86791200.00
"Aug 11, 2009",2389.47,2404.75,2370.69,2399.29,2399.19,145466900.00
"Aug 10, 2009",2349.76,2394.33,2349.76,2389.57,2389.48,159141600.00
"Aug 7, 2009",2359.57,2366.97,2333.75,2349.14,2349.05,111878500.00
"Aug 6, 2009",2317.38,2360.06,2309.10,2359.99,2359.90,143651000.00
"Aug 5, 2009",2360.52,2362.78,2308.64,2317.07,2316.98,113651400.00
"Aug 4, 2009",2339.01,2382.11,2339.01,2360.10,2360.01,129954700.00
"Aug 3, 2009",2323.86,2350.69,2323.86,2338.81,2338.72,103150400.00
"Jul 31, 2009",2298.66,2332.77,2298.66,2323.25,2323.16,133264200.00
"Jul 30, 2009",2224.57,2298.78,2218.44,2298.15,2298.06,91391100.00
"Jul 29, 2009",2236.91,2241.64,2190.42,2225.82,2225.74,52774100.00
"Jul 28, 2009",2209.53,2240.65,2201.20,2237.11,2237.03,69027100.00
"Jul 27, 2009",2186.08,2213.63,2186.08,2209.11,2209.02,47289700.00
"Jul 24, 2009",2161.14,2199.23,2161.14,2185.66,2185.58,39560400.00
"Jul 23, 2009",2125.73,2162.76,2125.73,2160.73,2160.64,39476600.00
"Jul 22, 2009",2146.87,2156.43,2119.52,2125.62,2125.54,68911800.00
"Jul 21, 2009",2107.08,2157.50,2107.08,2146.56,2146.48,40962200.00
"Jul 17, 2009",2117.14,2126.52,2060.63,2106.36,2106.28,43484800.00
"Jul 16, 2009",2123.80,2154.89,2112.94,2117.96,2117.88,51398700.00
"Jul 15, 2009",2056.10,2123.47,2056.10,2123.29,2123.21,49345700.00
"Jul 14, 2009",2020.65,2059.85,2020.65,2056.59,2056.51,39420800.00
"Jul 13, 2009",2062.69,2063.96,1992.39,2020.15,2020.07,37537400.00
"Jul 10, 2009",2084.82,2090.59,2058.33,2063.10,2063.02,41331100.00
"Jul 9, 2009",2083.46,2116.87,2060.49,2083.98,2083.90,71130200.00
"Jul 7, 2009",2034.90,2083.26,2034.90,2083.26,2083.18,48866400.00
"Jul 6, 2009",2074.89,2074.89,2023.98,2035.02,2034.94,28970400.00
"Jul 3, 2009",2065.56,2078.06,2039.09,2075.31,2075.23,30243400.00
"Jul 2, 2009",2060.10,2085.46,2056.76,2065.76,2065.68,46178300.00
"Jul 1, 2009",2026.89,2059.90,2023.86,2059.89,2059.81,38604000.00
"Jun 30, 2009",2034.99,2060.74,2020.70,2026.79,2026.71,38238200.00
"Jun 29, 2009",2040.47,2049.86,2021.37,2033.73,2033.65,27447300.00
"Jun 26, 2009",2044.39,2066.32,2026.75,2040.20,2040.12,37485100.00
"Jun 25, 2009",1996.10,2045.68,1996.10,2044.18,2044.10,75862000.00
"Jun 24, 2009",1913.97,1995.68,1913.97,1995.68,1995.61,70778700.00
"Jun 23, 2009",1973.10,1973.10,1888.83,1914.40,1914.32,68632000.00
"Jun 22, 2009",1990.69,2011.71,1965.40,1975.04,1974.96,84123700.00
"Jun 19, 2009",1951.84,1993.25,1922.87,1990.48,1990.40,73940800.00
"Jun 18, 2009",2024.66,2025.13,1940.33,1950.10,1950.92,83570000.00
"Jun 17, 2009",2029.96,2034.33,2009.44,2024.97,2024.90,58227300.00
"Jun 16, 2009",2069.47,2069.47,1995.58,2030.38,2030.30,76345700.00
